sij2019	postal_code	share
4772	890	0.00122106632296206
4772	1200	0.98960439707566
4772	1260	0.00300115988656864
4772	4130	0.00617337671480902
4781	890	0.000203102217724992
4781	1200	0.910473924543554
4781	1230	0.0893229732387214
4782	890	0.0119706841885367
4782	1200	0.800882344338833
4782	1230	0.18714697147263
4790	890	0.0201972806935267
4790	1200	0.972129379014073
4790	1230	0.00767334029240008
4801	940	0.0000126310675844341
4801	970	0.0235648090927404
4801	1230	0.0414589934602586
4801	1280	0.934963566379416
4802	890	0.0249984760863198
4802	970	0.243336058361339
4802	1200	0.250328876663993
4802	1230	0.0417539397924803
4802	1280	0.439582649095868
4810	770	0.000250848361581084
4810	940	0.00134239494705181
4810	1230	0.00307405245721254
4810	1280	0.995332704234155
4820	770	0.040587841948613
4820	1230	0.857582486835682
4820	1280	0.101829671215705
4831	760	0.0354405142482566
4831	1200	0.15433153358082
4831	1230	0.810227952170924
4832	1200	0.0224689931607979
4832	1230	0.977531006839202
4833	770	0.0129081062896297
4833	1230	0.98709189371037
4841	1200	1
4842	1200	0.929510229726373
4842	1380	0.0704897702736269
4843	1200	1
4844	1200	1
4845	1200	1
4846	1200	0.999977927859618
4846	1230	0.0000220721403825068
4847	1200	1
4848	1200	1
4849	1200	1
4861	1200	1
4862	1200	0.983847108307041
4862	1260	0.0161528916929585
4870	1200	0.146215931952207
4870	1260	0.845613459023428
4870	1380	0.00817060902436504
6000	2400	0.814130802356453
6000	2410	0.00112170677609101
6000	2550	0.147907625362738
6000	2580	0.0368398655047174
6010	2400	0.956995866532742
6010	2480	0.0430041334672582
6021	2400	1
6022	2400	1
6023	2400	1
6024	2400	0.429279296272023
6024	2410	0.570720703727977
6025	2400	0.986067582563999
6025	2410	0.0139324174360005
6026	2400	1
6030	2400	0.905610314583004
6030	2410	0.0220528330028769
6030	2420	0.0632664044874668
6030	2480	0.00907044792665236
6040	2400	0.0166831473252509
6040	2420	0.0536933160900956
6040	2480	0.929623536584654
6050	2400	0.960498345025937
6050	2480	0.0395016549740627
6061	2400	1
6062	2400	1
6063	2400	0.803449056256807
6063	2480	0.196550943743193
6064	2400	0.937784619756796
6064	2480	0.0622153802432045
6071	2400	0.998969452776288
6071	2480	0.00103054722371219
6072	2400	0.0171398433237785
6072	2480	0.982860156676222
6073	2480	1
6081	2480	1
6082	2480	1
6090	2400	0.0552597900216244
6090	2460	0.264652346709931
6090	2480	0.472572030385733
6090	2490	0.207515832882711
6100	2480	1
6111	2470	0.169897980827094
6111	2480	0.830102019172906
6112	2470	0.324136357628972
6112	2480	0.587030422766656
6112	10160	0.0407038225421997
6112	10210	0.0481293970621727
6121	2480	1
6122	2480	1
6131	2420	0.0212350315329006
6131	2480	0.978764968467099
6132	2420	0.118026051562486
6132	2480	0.881973948437514
6141	2380	0.00522354734131091
6141	2390	0.0412459547480956
6141	2420	0.953530497910593
6142	2420	0.959319660091546
6142	2480	0.0406803399084543
6143	2380	0.000131943644082545
6143	2420	0.999358829268952
6143	2480	0.000509227086965833
6151	2390	0.943279243269581
6151	2420	0.0567207567304193
6152	2390	0.0178535411282153
6152	2420	0.952765548217783
6152	2480	0.0293809106540013
6160	2320	0.0136981537105874
6160	2330	0.0000558456305322057
6160	2390	0.470988218477232
6160	2420	0.0566809319039327
6160	2430	0.0239594005762039
6160	2440	0.00679663844057279
6160	2450	0.418252383825541
6160	2780	0.00956842743539729
6170	2400	0.0131060732274877
6170	2420	0.876904570494625
6170	2430	0.108977088159537
6170	2480	0.00101226811835038
6180	2400	0.825876709746709
6180	2420	0.0273915994655567
6180	2430	0.146731690787735
6190	2400	0.0000833062467887832
6190	2430	0.829190881039845
6190	2440	0.168840604720837
6190	2450	0.00187888263004554
6190	2510	0.0000063253624833456
6201	2440	0.856792370903554
6201	2510	0.143207629096446
6202	2430	0.093979371797429
6202	2440	0.821955666974681
6202	2510	0.0840649612278896
6203	2430	0.057849806978324
6203	2440	0.7272791298526
6203	2780	0.214871063169076
6211	2400	0.51003503200445
6211	2510	0.481509104168535
6211	2520	0.00845586382701547
6212	2400	0.998793725083357
6212	2520	0.00120627491664339
6213	2400	0.966374688956051
6213	2430	0.0113986951959461
6213	2510	0.0222266158480028
6221	2510	0.00685751803017347
6221	2520	0.72297094910961
6221	2540	0.00067682267853333
6221	2880	0.269494710181684
6222	2510	0.590216664928279
6222	2520	0.140374595905978
6222	2780	0.0159073003272779
6222	2820	0.24972213443845
6222	2880	0.00377930440001535
6223	2510	0.997977576727519
6223	2780	0.00202242327248144
6224	2400	0.0827111948697731
6224	2510	0.42427848094038
6224	2520	0.493010324189847
6225	2400	0.00000851675140431145
6225	2520	0.998454729997344
6225	2540	0.00153675325125207
6231	2520	0.381408950223367
6231	2540	0.125619865437088
6231	2550	0.492971184339545
6232	2400	0.126790694363585
6232	2520	0.462083292719803
6232	2550	0.411126012916612
6241	2540	0.0394562696247147
6241	2550	0.958504733794501
6241	2570	0.00203899658078469
6242	2550	1
6243	2550	0.954792819568535
6243	2580	0.0452071804314647
6251	2540	0.650520788688016
6251	2550	0.0117828045755602
6251	2570	0.00278033245310557
6251	2880	0.334916074283318
6252	2520	0.194913167149202
6252	2540	0.804575404723192
6252	2880	0.000511428127606068
6261	2820	0.00159288420533972
6261	2880	0.99840711579466
6262	2820	0.249443599901712
6262	2880	0.750556400098288
6263	2880	1
6271	2880	1
6272	2880	1
6273	2880	1
6274	2880	1
6275	2880	1
6281	2540	0.0306451347156507
6281	2880	0.969354865284349
6282	2880	1
6291	2820	0.155206424648924
6291	2860	0.31421239756625
6291	2880	0.530581177784826
6292	2880	0.98565342265033
6292	3150	0.0143465773496698
6293	2860	0.853361467620569
6293	2880	0.146638532379431
7001	3400	0.0742693228893744
7001	3430	0.923393420947756
7001	3600	0.00233725616286942
7002	3430	0.924732249514095
7002	3810	0.000174998130538491
7002	9630	0.0750927523553663
7011	3400	0.865593441142113
7011	3430	0.0533307314682495
7011	3600	0.0810758273896373
7012	3400	0.923298907749926
7012	3430	0.000630177447932912
7012	3600	0.0488177078751574
7012	3620	0.0272532069269834
7020	3400	1
7031	3400	0.989324957347815
7031	3620	0.00138792546267803
7031	3710	0.00928711718950656
7032	3400	1
7040	3400	0.977324158322453
7040	3710	0.0226758416775473
7050	3300	0.000157212706390298
7050	3400	0.99984278729361
7060	3250	0.0338341054514551
7060	3400	0.966165894548545
7070	3400	1
7080	3400	1
7091	3400	1
7092	3400	1
7093	3400	1
7094	3400	1
7101	3100	0.00174920192619986
7101	3400	0.9982507980738
7102	3100	0.00102322788858287
7102	3400	0.998976772111417
7110	3100	0.00214498501329709
7110	3400	0.977997111376773
7110	3430	0.0198579036099299
7120	3400	0.0925322131820267
7120	3430	0.907467786817973
7131	3400	0.0664092903330487
7131	3430	0.933590709666951
7132	3400	0.00260784230356796
7132	3430	0.928695431179857
7132	8500	0.00222445395330403
7132	9630	0.066472272563271
7140	3100	0.000239989442799451
7140	3400	0.980560018895998
7140	3430	0.0191748750925626
7140	8500	0.0000251165686397302
7150	3100	0.928328613808272
7150	3250	0.00454465374683705
7150	3400	0.067126732444891
7160	3100	0.0816489262238138
7160	3400	0.918351073776186
7170	3100	0.897910507257836
7170	3400	0.0345914825204675
7170	8500	0.0674980102216965
7180	3100	0.827240762638123
7180	8680	0.172759237361877
7191	3100	1
7192	3100	1
7193	3100	1
7200	3100	1
7211	3100	1
7212	3100	0.864684963175294
7212	3250	0.135315036824706
7213	3100	0.859227299112603
7213	3250	0.140772700887397
7221	3100	1
7222	3100	1
7231	3100	1
7232	3100	1
7233	3100	1
7234	3100	1
7241	3100	1
7242	3100	0.935246616359515
7242	3150	0.0647533836404852
7250	3100	1
7261	3100	1
7262	3100	1
7263	3100	1
7270	3100	0.95759325302258
7270	3150	0.0424067469774199
7281	3100	0.105442089373562
7281	3150	0.868062303124285
7281	3220	0.0264956075021537
7282	2880	0.00388722309953991
7282	3100	0.0339669417936666
7282	3150	0.962145835106793
7283	2540	0.0190839658387246
7283	2570	0.0245228858260831
7283	2880	0.746221892643596
7283	3150	0.208624592110247
7283	3220	0.00154666358134975
7290	3100	0.910250008476238
7290	3150	0.00131265814051121
7290	3220	0.0720211736883626
7290	3250	0.0164161596948881
7301	3250	1
7302	3100	0.00519458074647771
7302	3250	0.994805419253522
7310	3100	0.0300368416231447
7310	3250	0.914439133294081
7310	3300	0.0149484134283806
7310	3400	0.0405756116543935
7320	3250	1
7331	3250	1
7332	3250	1
7333	3250	1
7341	3100	0.0277329105105988
7341	3220	0.0343208100475156
7341	3250	0.894531331464405
7341	3300	0.0434149479774803
7342	2880	0.00438489919268041
7342	3100	0.0142462979814505
7342	3150	0.0776346254387229
7342	3220	0.896060062041069
7342	3250	0.00767411534607682
7351	2820	0.1739574312214
7351	3220	0.785572752435944
7351	3250	0.0372254325556039
7351	3300	0.00324438378705193
7352	2820	0.220220892801289
7352	2860	0.170844718346856
7352	2880	0.37224064283674
7352	3220	0.236693746015115
7361	2820	0.397409407040263
7361	2980	0.167156213517902
7361	3300	0.435434379441834
7362	1830	0.017977498252779
7362	2980	0.910123234850206
7362	3300	0.0718992668970152
7371	2820	0.00704478200342943
7371	3220	0.0307555601473897
7371	3250	0.000430342934646613
7371	3300	0.961769314914534
7372	2980	0.0408826912552488
7372	3300	0.959117308744751
7381	3250	0.00000414931788401859
7381	3300	0.999995850682116
7382	1830	0.00560572255861771
7382	2980	0.000285917883801221
7382	3300	0.994108359557581
7383	1830	0.0257035644184088
7383	3300	0.922914892934239
7383	3320	0.0513815426473518
7391	3300	1
7392	3300	1
7393	3300	1
7394	3300	1
7395	3300	1
7396	3300	1
7400	3250	0.373160482295103
7400	3300	0.587882536769296
7400	3400	0.0389569809356014
7410	3300	0.606869463411104
7410	3400	0.393130536588896
7420	3300	0.922730963021621
7420	3320	0.0145258057339272
7420	3400	0.0627432312444515
7431	3300	0.0268194962201035
7431	3320	0.932248251995844
7431	3400	0.0409322517840529
7432	1830	0.0230334222811869
7432	1860	0.0146008695245811
7432	3300	0.0287568365948187
7432	3320	0.933608871599413
7441	3300	0.0393572664994185
7441	3320	0.0213941895229015
7441	3400	0.922228971092652
7441	5100	0.0170195728850278
7442	1860	0.00110230039677164
7442	3320	0.823363878838022
7442	3400	0.159496405356559
7442	5100	0.0160374154086483
7451	3400	0.622007317802867
7451	3790	0.377992682197133
7452	3400	0.988073152340901
7452	3790	0.00941709757044442
7452	5100	0.00250975008865479
7453	3300	0.0897036869837025
7453	3400	0.910296313016297
7460	3400	0.0260626997640008
7460	3710	0.00845967157458448
7460	3790	0.913519331104713
7460	5100	0.0519582975567014
7471	3790	0.999986162454432
7471	12600	0.0000138375455685743
7472	3790	0.998314507568598
7472	12600	0.00168549243140159
7473	3710	0.0209527901188289
7473	3790	0.979047209881171
7480	3790	0.631934669413991
7480	5720	0.210860064485898
7480	12600	0.157205266100111
7490	3790	0.890662732199785
7490	5100	0.109152317795489
7490	5200	0.000184950004725987
8001	5620	0.99869528185738
8001	5840	0.00130471814262041
8002	5200	0.280645854858257
8002	5620	0.719354145141743
8003	5200	0.0525815466163626
8003	5620	0.947418453383637
8011	5200	0.97941928144893
8011	5620	0.0205807185510704
8012	5200	1
8013	5200	0.786660802697159
8013	5620	0.213339197302841
8014	5200	0.143873802899972
8014	5620	0.856126197100028
8021	5200	1
8022	5200	0.881398418834809
8022	5620	0.118601581165191
8031	5200	1
8032	5200	1
8041	5200	1
8042	5200	1
8043	5200	1
8051	5200	1
8052	5200	1
8053	5200	1
8054	5200	1
8055	5200	1
8056	5200	1
8057	5200	1
8058	5200	1
8059	5200	1
8061	5200	1
8070	1900	0.107187512025631
8070	5200	0.892353333017518
8070	5450	0.000459154956851527
8081	5200	0.758042662896336
8081	5250	0.241957337103664
8082	1900	0.480785877154538
8082	5200	0.160424383927702
8082	5250	0.35878973891776
8091	5200	0.35491202647673
8091	5250	0.64508797352327
8092	5200	0.781023073147266
8092	5250	0.218976926852734
8100	5100	0.795189521313296
8100	5200	0.0287302183148586
8100	5250	0.176080260371845
8111	3400	0.0178845171489033
8111	3790	0.0659800215745019
8111	5100	0.916135461276595
8112	5100	1
8121	5100	1
8122	5100	1
8123	5100	1
8124	5100	1
8125	5100	1
8126	5100	1
8127	5100	1
8128	5100	1
8141	1860	0.0870738284278205
8141	5100	0.665966724486196
8141	5250	0.246959447085983
8142	5100	0.996346398661332
8142	5250	0.00365360133866747
8150	1860	0.209109304741316
8150	5100	0.790890695258684
8161	1860	0.179213378305434
8161	3320	0.0158359731024043
8161	5100	0.804950648592162
8162	1860	0.371635122748844
8162	5100	0.628364877251156
8171	1860	0.855575745111509
8171	3320	0.144424254888491
8172	1860	1
8173	1860	0.999671821975079
8173	3320	0.000328178024920907
8174	1830	0.124280903100903
8174	1860	0.875480884657048
8174	3320	0.000238212242049332
8181	1830	0.00886450509993234
8181	1860	0.774868961650479
8181	5100	0.216266533249588
8182	1860	0.98328239497521
8182	5100	0.0167176050247902
8191	1860	0.864648731865233
8191	5250	0.135351268134767
8192	1860	0.432207660506207
8192	1900	0.561776995992592
8192	5250	0.00601534350120147
8200	1800	0.00805314662280617
8200	1860	0.752248820605193
8200	1900	0.239698032772
8211	1860	1
8212	1860	1
8213	1860	1
8214	1860	1
8215	1860	1
8216	1860	1
8217	1860	1
8218	1860	1
8230	1860	1
8241	1830	0.874002433328304
8241	1860	0.114714228569713
8241	3320	0.0112833381019827
8242	1830	0.915422079750822
8242	3300	0.0770295876429542
8242	3320	0.00754833260622383
8251	1830	1
8252	1800	0.000335242996095735
8252	1830	0.999664757003904
8253	1830	1
8261	1830	0.917383734197864
8261	2980	0.0400842935419572
8261	3300	0.0425319722601791
8262	1830	1
8271	1800	0.290574149961497
8271	1830	0.709425850038503
8272	1800	0.811439435540168
8272	1830	0.188560564459832
8273	1830	0.987278402639273
8273	2970	0.0127215973607273
8274	1800	0.681386657353757
8274	1830	0.279108372654213
8274	1840	0.0010867830715044
8274	2970	0.0384181869205254
8281	1800	0.529340641561075
8281	1830	0.26989308957354
8281	1860	0.200766268865385
8282	1800	0.119677975931701
8282	1860	0.880322024068299
8283	1800	0.676137111016485
8283	1860	0.323862888983515
8291	1830	0.0860321935325539
8291	1860	0.913967806467446
8292	1860	1
8293	1800	0.0250873579645189
8293	1860	0.974912642035481
8301	1800	0.951698351673047
8301	1860	0.0483016483269531
8302	1800	0.535455117013445
8302	1820	0.00909757941749658
8302	1860	0.455447303569058
8303	1820	0.289597889346351
8303	1860	0.710402110653649
8304	1810	0.128716856900098
8304	1820	0.871283143099902
8305	1800	0.0763248235008947
8305	1820	0.920337299667947
8305	1860	0.00333787683115828
8306	1800	0.983800804628619
8306	1820	0.0161991953713811
8311	1800	0.996526028151685
8311	1840	0.00347397184831517
8312	1800	1
8313	1800	0.985583117028267
8313	1820	0.0144168829717334
8314	1800	0.701217753208538
8314	1810	0.125926843000463
8314	1820	0.172855403790999
8315	1800	0.918485878319083
8315	1840	0.0815141216809171
8321	1800	0.527975413023645
8321	1840	0.472024586976355
8322	1800	0.0168795424758466
8322	1840	0.983120457524153
8323	1840	1
8330	1800	0.00620646419155752
8330	1840	0.983501468815455
8330	2970	0.0102920669929877
8341	1760	0.00000176349646574603
8341	1800	0.949257040441035
8341	1810	0.050741196062499
8342	1800	0.530974406635694
8342	1840	0.469025593364306
8343	1800	1
8344	1750	0.0372212038289223
8344	1800	0.0224403989818038
8344	1840	0.940338397189274
8351	1810	0.139532702134296
8351	1820	0.628427556516892
8351	1860	0.0138198281688184
8351	1900	0.218219913179994
8352	1810	0.866625353043639
8352	1940	0.133374646956361
8353	1810	0.986837188306348
8353	1820	0.0131628116936521
8354	1760	0.142675916947018
8354	1810	0.42616266987826
8354	1940	0.431161413174721
8355	1760	0.0148696818179979
8355	1800	0.036883610182146
8355	1810	0.942515869031292
8355	1820	0.00573083896856437
8361	1810	0.0078632556719379
8361	1900	0.0211788285431468
8361	1940	0.970957915784915
8362	1760	0.222484556639873
8362	1940	0.760133960352425
8362	4350	0.017381483007702
8371	1940	1
8372	1940	1
8373	1940	1
8374	1940	1
8375	1940	0.983297082474603
8375	4350	0.016702917525397
8381	1900	0.998029406914293
8381	4370	0.00197059308570715
8382	1900	0.549367636757846
8382	1940	0.449772318321679
8382	4370	0.000860044920474969
8391	1900	1
8392	1900	1
8393	1900	1
8400	1810	0.147576071458894
8400	1900	0.709422533541713
8400	1940	0.143001394999393
8410	1860	0.0060591782524401
8410	1900	0.99394082174756
8421	1900	1
8422	1900	1
8423	1900	1
8424	1900	1
8431	1900	1
8432	1900	1
8433	1900	1
8434	1900	1
8441	1900	1
8442	1900	1
8443	1900	1
8444	1900	1
8451	1900	1
8452	1900	1
8453	1900	1
8460	1900	0.98985453043093
8460	5200	0.0101454695690701
8471	1900	1
8472	1900	0.911306822319608
8472	5200	0.0131685079368614
8472	5450	0.0755246697435306
8481	1900	0.940088804225857
8481	4370	0.024957983431424
8481	5450	0.0349532123427193
8482	1900	0.112209217761809
8482	4370	0.00856209251955044
8482	4390	0.116054057017962
8482	5450	0.763174632700679
8483	4390	0.136120425753431
8483	5400	0.0278234719275699
8483	5430	0.000256738450506014
8483	5450	0.835799363868493
8491	5400	0.00208184172105897
8491	5450	0.776633826421241
8491	5620	0.2212843318577
8492	5200	0.226187947204044
8492	5450	0.664995042443385
8492	5620	0.108817010352571
8493	5200	0.0539433115436754
8493	5450	0.946056688456325
8494	5450	1
8495	5400	0.0000994735609802377
8495	5450	0.99990052643902
9001	5400	1
9002	5400	1
9003	5400	1
9004	5400	1
9005	5400	1
9006	5400	1
9007	5400	1
9008	5400	1
9021	5400	0.833336227153283
9021	5450	0.166663772846717
9022	5400	0.604276712493327
9022	5450	0.395723287506673
9031	5400	1
9032	5400	0.936672294156532
9032	5450	0.0633277058434685
9041	5400	0.654449485096974
9041	5430	0.345550514903025
9042	5400	0.768922741192025
9042	5430	0.231077258807975
9050	5400	0.9868046077309
9050	5430	0.0131953922691001
9061	4500	0.680762511344059
9061	5400	0.177343680032567
9061	5430	0.0918748151208459
9061	5510	0.0500189935025284
9062	4500	0.995234542075709
9062	5430	0.00476545792429087
9071	4500	0.000000242337558806606
9071	5400	0.023905888158161
9071	5430	0.97609386950428
9072	5400	0.136876050829178
9072	5430	0.863123949170822
9073	4500	0.628032293187014
9073	5430	0.371967706812985
9081	4500	1
9082	4500	1
9083	4500	1
9084	4460	0.0000266333355843224
9084	4480	0.000608808796655294
9084	4500	0.99936455786776
9085	4500	1
9086	4500	1
9087	4500	1
9088	4500	1
9089	4500	1
9101	4480	0.238604853617173
9101	4500	0.761395146382827
9102	4410	0.116378230220015
9102	4460	0.195790639718328
9102	4480	0.598859658229066
9102	4500	0.0889714718325917
9110	4440	0.322950151858794
9110	4460	0.484294961890229
9110	4500	0.183148303572341
9110	5430	0.00960658267863616
9121	5430	1
9122	4440	0.0350067849865709
9122	5430	0.964993215013429
9123	4440	0.0122644765742748
9123	4500	0.902036017845187
9123	5430	0.085699505580538
9131	4390	0.660312708532413
9131	5400	0.00867685787312114
9131	5430	0.286334906649258
9131	5450	0.0446755269452073
9132	4440	0.000862370965872406
9132	5430	0.999137629034128
9141	4380	0.0382541193026754
9141	4390	0.471327700787349
9141	4440	0.0283496112341917
9141	5430	0.462068568675784
9142	4380	0.479713261465061
9142	4390	0.520286738534939
9150	4380	0.421244566657398
9150	4390	0.0497774713877299
9150	4400	0.0206405484931929
9150	4440	0.486194864462352
9150	5430	0.022142548999327
9161	4300	0.46451830262401
9161	4380	0.423307684105937
9161	4390	0.112174013270053
9162	4300	0.0412413288698123
9162	4380	0.940504239532997
9162	4400	0.0182544315971905
9170	4300	0.323517739710386
9170	4370	0.00227517999831911
9170	4390	0.674207080291295
9181	1900	0.023076678884485
9181	4300	0.0760981343486205
9181	4370	0.900825186766894
9182	4300	0.809446374482536
9182	4370	0.185724858124027
9182	4380	0.00305704776604423
9182	4390	0.00177171962739314
9191	1900	0.0515776707433361
9191	1940	0.0240633827039032
9191	4370	0.924358946552761
9192	1940	0.123586440088919
9192	4370	0.876413559911081
9201	4300	0.277131998729301
9201	4370	0.722868001270699
9202	4300	0.505421273291525
9202	4370	0.494578726708475
9203	4300	0.101065139559594
9203	4370	0.898934860440406
9204	4300	0.0352168561907846
9204	4350	0.0663632498137864
9204	4370	0.898419893995429
9211	4300	0.99788676394697
9211	4370	0.00001619952055341
9211	4380	0.00209703653247678
9212	4300	1
9220	4300	0.340981310986929
9220	4310	0.375215379885221
9220	4380	0.263571429205199
9220	4400	0.0202318799226503
9231	4310	0.972777293618781
9231	4380	0.0272227063812187
9232	4230	0.149907753640023
9232	4310	0.115626189863125
9232	4380	0.717236117979134
9232	4420	0.0172299385177188
9233	4310	0.992142257276562
9233	4380	0.00785774272343816
9240	4230	0.0234839321695842
9240	4380	0.294614245787648
9240	4420	0.117902936328961
9240	4430	0.563998885713807
9250	4240	0.0900048642943084
9250	4420	0.00413386942674694
9250	4430	0.905861266278945
9261	4200	0.0225416268654845
9261	4230	0.0568954907373629
9261	4310	0.576220716135436
9261	4340	0.344342166261716
9262	4310	0.32311142896742
9262	4340	0.67688857103258
9271	4310	0.96792479674171
9271	4340	0.0320752032582901
9272	4310	1
9273	4310	1
9274	4310	1
9281	4300	0.518043534714489
9281	4310	0.481956465285511
9282	4300	0.147642560082057
9282	4310	0.852357439917943
9283	4300	0.835148803629869
9283	4310	0.135293599319512
9283	4340	0.0295575970506192
9291	4310	0.333402572756868
9291	4340	0.666597427243132
9292	4200	0.0135369992427067
9292	4340	0.986463000757293
9301	4300	1
9302	4300	1
9303	4300	0.671481968085479
9303	4340	0.328518031914521
9304	4300	1
9305	4300	1
9306	4300	1
9311	4260	0.136180338689781
9311	4300	0.371040882598401
9311	4340	0.492778778711819
9312	4260	0.861151996899802
9312	4300	0.00000000494948972064835
9312	4340	0.138847998150708
9321	4300	0.989105172781526
9321	4320	0.0108948272184743
9322	1450	0.308533408879752
9322	4260	0.0880053945846917
9322	4300	0.547188015082914
9322	4320	0.056273181452642
9331	4300	0.00226999215938013
9331	4320	0.99773000784062
9332	4320	1
9341	4300	0.387561032028044
9341	4320	0.591734379445437
9341	4330	0.0207045885265197
9342	4300	0.810952519070271
9342	4320	0.189047480929729
9343	4320	1
9351	4320	0.467003357491127
9351	4330	0.099436634125884
9351	4360	0.433560008382989
9352	4320	0.76232835024675
9352	4360	0.23767164975325
9360	4300	0.0218851934934274
9360	4330	0.417767681981535
9360	4350	0.0148085058019563
9360	4360	0.545538618723082
9370	4300	0.00308892609364847
9370	4320	0.0135003385643766
9370	4330	0.98334058683478
9370	4360	0.0000701485071945089
9381	4300	0.808015438761279
9381	4330	0.191984561238721
9382	4300	0.99838849363965
9382	4330	0.00161150636035004
9391	4300	1
9392	4300	1
9393	4300	1
9400	4300	0.982649580121517
9400	4370	0.0173504198784834
9411	4300	0.717878119687047
9411	4350	0.273432438367265
9411	4370	0.00868944194568833
9412	4300	0.627536556033952
9412	4330	0.191519834397271
9412	4350	0.180943609568777
9421	1940	0.012733142134287
9421	4350	0.856985360883468
9421	4370	0.130281496982245
9422	4350	1
9431	1760	0.113646875007335
9431	1940	0.0235729278988399
9431	4350	0.862780197093825
9432	1760	0.000181700372305113
9432	4350	0.999108195699363
9432	4360	0.00071010392833198
9433	4330	0.0482045114067438
9433	4350	0.943434426750443
9433	4360	0.00836106184281351
9440	1760	0.0604784620356498
9440	4350	0.224634100559168
9440	4360	0.714887437405182
9451	1760	0.362221424905993
9451	4360	0.637778575094007
9452	4360	1
9460	1390	0.000527176209918432
9460	1530	0.0373910285779996
9460	1760	0.00000284656418223982
9460	4360	0.9620789486479
9470	1390	0.0235500984202601
9470	1450	0.300669817768443
9470	4360	0.675780083811297
9481	4360	1
9482	1450	0.288887560264261
9482	4320	0.127807671220027
9482	4360	0.583304768515712
9490	1450	0.0334669353554116
9490	4320	0.777660786805752
9490	4360	0.188872277838837
9501	4320	0.00239216769443907
9501	4360	0.997607832305561
9502	4360	1
10001	4200	0.234780433334241
10001	4220	0.752723127108265
10001	4250	0.0124964395574945
10002	4220	0.997076827315403
10002	4240	0.00292317268459691
10003	4220	0.99585646795341
10003	4240	0.00414353204658983
10004	4220	0.602915008566968
10004	4250	0.397084991433032
10005	4220	0.689507726306915
10005	4250	0.310492273693085
10006	4220	1
10011	4200	0.0217314453469485
10011	4220	0.978268554653052
10012	4220	0.992892602566951
10012	4240	0.00710739743304901
10013	4220	0.975611384800412
10013	4240	0.0243886151995882
10021	4220	1
10022	4200	0.274764082318545
10022	4220	0.620192667093067
10022	4240	0.0608960128712138
10022	4430	0.0441472377171748
10030	4200	0.5930454317327
10030	4220	0.0118120275140866
10030	4240	0.0111119039678538
10030	4430	0.384030636785359
10040	4200	0.391838166067234
10040	4220	0.608161833932766
10050	4200	1
10061	4200	0.226557010532974
10061	4230	0.773442989467026
10062	4200	0.928839941588894
10062	4230	0.0711600584111063
10063	4200	1
10071	4200	0.0000296304518636047
10071	4230	0.999970369548136
10072	4200	0.669030369863426
10072	4230	0.14739246538512
10072	4430	0.183577164751453
10073	4200	0.969187062420431
10073	4230	0.0308129375795693
10074	4200	0.000745716791594235
10074	4230	0.999254283208406
10081	4230	1
10082	4230	1
10083	4230	1
10084	4200	0.408650291593558
10084	4230	0.534615533119461
10084	4310	0.0167076018754313
10084	4340	0.0400265734115499
10091	4200	0.725763102278978
10091	4230	0.274236897721022
10092	4200	0.544030328339131
10092	4230	0.455969671660869
10101	4200	0.950249415374117
10101	4340	0.0497505846258832
10102	4200	1
10111	4200	0.986557437645143
10111	4340	0.0134425623548567
10112	4200	1
10113	4200	1
10121	4200	0.028979852039454
10121	4260	0.836400979202534
10121	4340	0.134619168758012
10122	4200	0.463667741837984
10122	4260	0.536332258162016
10123	4200	0.0047921613982607
10123	4260	0.995207838601739
10131	1450	0.0026772572277864
10131	4260	0.997322742772214
10132	4260	1
10133	4260	1
10134	1450	0.00667411043652754
10134	4260	0.993325889563472
10141	4200	0.0521521860780747
10141	4250	0.636923187396108
10141	4260	0.310924626525817
10142	4250	0.970257488789224
10142	4260	0.029742511210776
10143	1450	0.166968137260045
10143	4250	0.436744370202227
10143	4260	0.396287492537728
10144	4250	0.00306650028173738
10144	4260	0.996933499718263
10151	1490	0.135673003738246
10151	4130	0.00172630113615618
10151	4220	0.0264605271244992
10151	4250	0.836140168001098
10152	1490	0.398322389743553
10152	4250	0.601677610256447
10161	4250	1
10162	4220	0.327303902809409
10162	4250	0.672696097190591
10163	4220	0.997896855844137
10163	4240	0.00210314415586329
10170	4250	1
10180	4200	0.0611770547766285
10180	4250	0.938822945223371
10191	4200	1
10192	4200	0.783055195049777
10192	4250	0.216944804950223
10201	4200	1
10202	4200	1
10203	4200	0.957043715960921
10203	4250	0.0429562840390792
10204	4200	0.0968485770252539
10204	4250	0.903151422974746
10205	4200	1
10206	4200	1
11001	4410	1
11002	4410	1
11003	4400	0.00839187938118277
11003	4410	0.991608120618817
11004	4400	0.067320421221904
11004	4410	0.932679578778096
11011	4410	0.999598934692449
11011	4430	0.000401065307551207
11012	4410	0.650692039708747
11012	4430	0.349307960291253
11013	4400	0.00273656418377548
11013	4410	0.194245751698037
11013	4430	0.803017684118188
11014	4400	0.0407397962870799
11014	4410	0.827866951864491
11014	4430	0.131393251848429
11015	4400	0.162364948418444
11015	4410	0.837635051581556
11016	4410	1
11021	4400	0.00413921877640439
11021	4420	0.293384879709027
11021	4430	0.702475901514569
11022	4430	1
11023	4430	1
11024	4420	0.462169913995687
11024	4430	0.537830086004313
11031	4400	1
11032	4400	0.987403780934276
11032	4420	0.00123610978568208
11032	4430	0.0113601092800419
11041	4400	1
11042	4400	1
11043	4400	0.982986885643346
